sessionName,monkeyName,sessionN,trial,block,blocktrial,trialType,targetLoc,ssd,response,rt,value
jou-cmand1DR-20201110,jo,1,655,8,421,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,656,8,422,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,657,8,423,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,658,8,424,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,659,8,425,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,660,8,426,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,661,8,427,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,662,8,428,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,663,8,429,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,664,8,430,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,665,8,431,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,666,8,432,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,667,8,433,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,668,8,434,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,669,8,435,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,670,8,436,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,671,8,437,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,672,8,438,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,673,8,439,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,674,8,440,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,675,8,441,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,676,8,442,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,677,8,443,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,678,8,444,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,679,8,445,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,680,8,446,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,681,8,447,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,682,8,448,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,683,8,449,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,684,8,450,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,685,8,451,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,686,8,452,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,687,8,453,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,688,8,454,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,689,8,455,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,690,8,456,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,691,8,457,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,692,8,458,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,693,8,459,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,694,8,460,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,695,8,461,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,696,8,462,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,697,8,463,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,698,8,464,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,699,8,465,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,700,8,466,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,701,8,467,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,702,8,468,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,703,8,469,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,704,8,470,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,705,8,471,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,706,8,472,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,707,8,473,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,708,8,474,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,709,8,475,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,710,8,476,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,711,8,477,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,712,8,478,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,713,8,479,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,714,8,480,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,715,8,481,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,716,8,482,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,717,8,483,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,718,8,484,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,719,8,485,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,720,8,486,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,721,8,487,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,722,8,488,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,723,8,489,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,724,8,490,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,725,8,491,Stop,Left,50,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,726,8,492,Stop,Left,133,NoStart,0,High
jou-cmand1DR-20201110,jo,1,727,8,493,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,728,8,494,Stop,Left,333,NoStart,0,High
jou-cmand1DR-20201110,jo,1,729,8,495,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,730,8,496,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,731,8,497,Go,Right,0,Right,489,Low
jou-cmand1DR-20201110,jo,1,732,8,498,Go,Right,0,Right,513,Low
jou-cmand1DR-20201110,jo,1,733,8,499,Go,Right,0,Right,430,Low
jou-cmand1DR-20201110,jo,1,734,9,1,Stop,Right,483,NoStart,0,High
jou-cmand1DR-20201110,jo,1,735,9,2,Stop,Right,483,NoStart,0,High
jou-cmand1DR-20201110,jo,1,736,9,3,Go,Left,0,Left,221,Low
jou-cmand1DR-20201110,jo,1,737,9,4,Go,Right,0,Right,299,High
jou-cmand1DR-20201110,jo,1,738,9,5,Stop,Right,483,Right,311,High
jou-cmand1DR-20201110,jo,1,739,9,6,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,740,9,7,Go,Right,0,Right,350,High
jou-cmand1DR-20201110,jo,1,741,9,8,Stop,Left,400,Left,285,Low
jou-cmand1DR-20201110,jo,1,742,9,9,Stop,Left,200,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,743,9,10,Go,Left,0,Left,277,Low
jou-cmand1DR-20201110,jo,1,744,9,11,Go,Right,0,Right,235,High
jou-cmand1DR-20201110,jo,1,745,9,12,Go,Right,0,Right,267,High
jou-cmand1DR-20201110,jo,1,746,9,13,Go,Right,0,Right,250,High
jou-cmand1DR-20201110,jo,1,747,9,14,Go,Right,0,Right,307,High
jou-cmand1DR-20201110,jo,1,748,9,15,Stop,Right,333,Right,258,High
jou-cmand1DR-20201110,jo,1,749,9,16,Go,Left,0,Left,337,Low
jou-cmand1DR-20201110,jo,1,750,9,17,Stop,Left,50,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,751,9,18,Go,Left,0,Left,244,Low
jou-cmand1DR-20201110,jo,1,752,9,19,Go,Right,0,Right,266,High
jou-cmand1DR-20201110,jo,1,753,9,20,Go,Left,0,Left,323,Low
jou-cmand1DR-20201110,jo,1,754,9,21,Go,Right,0,Right,298,High
jou-cmand1DR-20201110,jo,1,755,9,22,Stop,Right,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,756,9,23,Go,Left,0,Left,259,Low
jou-cmand1DR-20201110,jo,1,757,9,24,Go,Right,0,Right,287,High
jou-cmand1DR-20201110,jo,1,758,9,25,Go,Left,0,Left,343,Low
jou-cmand1DR-20201110,jo,1,759,9,26,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,760,9,27,Go,Left,0,Left,457,Low
jou-cmand1DR-20201110,jo,1,761,9,28,Go,Left,0,Left,333,Low
jou-cmand1DR-20201110,jo,1,762,9,29,Go,Left,0,Left,293,Low
jou-cmand1DR-20201110,jo,1,763,9,30,Go,Right,0,Right,240,High
jou-cmand1DR-20201110,jo,1,764,10,1,Go,Right,0,Right,245,Low
jou-cmand1DR-20201110,jo,1,765,10,2,Go,Left,0,Left,224,High
jou-cmand1DR-20201110,jo,1,766,10,3,Go,Left,0,Left,253,High
jou-cmand1DR-20201110,jo,1,767,10,4,Go,Right,0,Right,325,Low
jou-cmand1DR-20201110,jo,1,768,10,5,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,769,10,6,Go,Right,0,Right,342,Low
jou-cmand1DR-20201110,jo,1,770,10,7,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,771,10,8,Go,Left,0,Left,264,High
jou-cmand1DR-20201110,jo,1,772,10,9,Go,Left,0,Left,272,High
jou-cmand1DR-20201110,jo,1,773,10,10,Stop,Right,50,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,774,10,11,Go,Right,0,Right,388,Low
jou-cmand1DR-20201110,jo,1,775,10,12,Go,Right,0,Right,283,Low
jou-cmand1DR-20201110,jo,1,776,10,13,Go,Right,0,Right,280,Low
jou-cmand1DR-20201110,jo,1,777,10,14,Go,Right,0,Right,495,Low
jou-cmand1DR-20201110,jo,1,778,10,15,Stop,Right,133,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,779,10,16,Stop,Left,333,Left,246,High
jou-cmand1DR-20201110,jo,1,780,10,17,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,781,10,18,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,782,10,19,Go,Left,0,Left,245,High
jou-cmand1DR-20201110,jo,1,783,10,20,Stop,Right,200,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,784,10,21,Go,Right,0,Right,324,Low
jou-cmand1DR-20201110,jo,1,785,10,22,Go,Right,0,Right,325,Low
jou-cmand1DR-20201110,jo,1,786,10,23,Stop,Right,267,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,787,10,24,Go,Left,0,Left,239,High
jou-cmand1DR-20201110,jo,1,788,10,25,Go,Left,0,Left,257,High
jou-cmand1DR-20201110,jo,1,789,10,26,Go,Right,0,Right,275,Low
jou-cmand1DR-20201110,jo,1,790,10,27,Stop,Left,333,Left,318,High
jou-cmand1DR-20201110,jo,1,791,10,28,Go,Right,0,Right,253,Low
jou-cmand1DR-20201110,jo,1,792,10,29,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,793,10,30,Go,Right,0,Right,280,Low
jou-cmand1DR-20201110,jo,1,794,11,1,Stop,Right,200,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,795,11,2,Go,Left,0,Left,508,Low
jou-cmand1DR-20201110,jo,1,796,11,3,Go,Left,0,Left,421,Low
jou-cmand1DR-20201110,jo,1,797,11,4,Go,Right,0,Right,280,High
jou-cmand1DR-20201110,jo,1,798,11,5,Go,Right,0,Right,238,High
jou-cmand1DR-20201110,jo,1,799,11,6,Stop,Left,333,Left,347,Low
jou-cmand1DR-20201110,jo,1,800,11,7,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,801,11,8,Go,Left,0,Left,347,Low
jou-cmand1DR-20201110,jo,1,802,11,9,Go,Left,0,Left,391,Low
jou-cmand1DR-20201110,jo,1,803,11,10,Go,Left,0,Left,410,Low
jou-cmand1DR-20201110,jo,1,804,11,11,Go,Left,0,Left,301,Low
jou-cmand1DR-20201110,jo,1,805,12,1,Go,Right,0,Right,237,Low
jou-cmand1DR-20201110,jo,1,806,12,2,Go,Left,0,Left,302,High
jou-cmand1DR-20201110,jo,1,807,12,3,Go,Left,0,Left,224,High
jou-cmand1DR-20201110,jo,1,808,12,4,Go,Left,0,Left,282,High
jou-cmand1DR-20201110,jo,1,809,12,5,Go,Right,0,Right,419,Low
jou-cmand1DR-20201110,jo,1,810,12,6,Stop,Right,267,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,811,12,7,Stop,Left,333,NoStart,0,High
jou-cmand1DR-20201110,jo,1,812,12,8,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,813,12,9,Go,Left,0,Left,192,High
jou-cmand1DR-20201110,jo,1,814,12,10,Stop,Left,483,NoStart,0,High
jou-cmand1DR-20201110,jo,1,815,12,11,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,816,12,12,Go,Right,0,Right,386,Low
jou-cmand1DR-20201110,jo,1,817,13,1,Stop,Right,483,Right,291,High
jou-cmand1DR-20201110,jo,1,818,13,2,Go,Right,0,Right,393,High
jou-cmand1DR-20201110,jo,1,819,13,3,Go,Left,0,Left,268,Low
jou-cmand1DR-20201110,jo,1,820,13,4,Go,Left,0,Left,223,Low
jou-cmand1DR-20201110,jo,1,821,13,5,Go,Left,0,Left,250,Low
jou-cmand1DR-20201110,jo,1,822,13,6,Go,Left,0,Left,395,Low
jou-cmand1DR-20201110,jo,1,823,13,7,Go,Right,0,Right,305,High
jou-cmand1DR-20201110,jo,1,824,13,8,Stop,Left,400,Left,399,Low
jou-cmand1DR-20201110,jo,1,825,13,9,Go,Left,0,Left,304,Low
jou-cmand1DR-20201110,jo,1,826,13,10,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,827,13,11,Go,Left,0,Left,245,Low
jou-cmand1DR-20201110,jo,1,828,13,12,Go,Left,0,Left,301,Low
jou-cmand1DR-20201110,jo,1,829,13,13,Go,Right,0,Right,254,High
jou-cmand1DR-20201110,jo,1,830,14,1,Go,Right,0,Right,239,Low
jou-cmand1DR-20201110,jo,1,831,14,2,Go,Left,0,Left,251,High
jou-cmand1DR-20201110,jo,1,832,14,3,Go,Left,0,Left,300,High
jou-cmand1DR-20201110,jo,1,833,14,4,Go,Right,0,Right,313,Low
jou-cmand1DR-20201110,jo,1,834,14,5,Go,Left,0,Left,259,High
jou-cmand1DR-20201110,jo,1,835,14,6,Stop,Right,267,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,836,14,7,Go,Right,0,Right,264,Low
jou-cmand1DR-20201110,jo,1,837,14,8,Go,Left,0,Left,229,High
jou-cmand1DR-20201110,jo,1,838,14,9,Stop,Right,267,Right,315,Low
jou-cmand1DR-20201110,jo,1,839,14,10,Stop,Left,200,NoStart,0,High
jou-cmand1DR-20201110,jo,1,840,14,11,Stop,Left,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,841,14,12,Go,Right,0,Right,411,Low
jou-cmand1DR-20201110,jo,1,842,14,13,Stop,Right,333,Right,350,Low
jou-cmand1DR-20201110,jo,1,843,14,14,Stop,Left,200,Left,211,High
jou-cmand1DR-20201110,jo,1,844,14,15,Stop,Left,50,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,845,14,16,Stop,Right,133,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,846,14,17,Go,Left,0,Left,241,High
jou-cmand1DR-20201110,jo,1,847,14,18,Stop,Left,133,NoStart,0,High
jou-cmand1DR-20201110,jo,1,848,14,19,Go,Left,0,Left,563,High
jou-cmand1DR-20201110,jo,1,849,14,20,Go,Right,0,Right,327,Low
jou-cmand1DR-20201110,jo,1,850,14,21,Stop,Left,133,NoStart,0,High
jou-cmand1DR-20201110,jo,1,851,14,22,Go,Left,0,Left,402,High
jou-cmand1DR-20201110,jo,1,852,14,23,Go,Left,0,Left,220,High
jou-cmand1DR-20201110,jo,1,853,14,24,Stop,Right,133,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,854,14,25,Go,Left,0,Left,223,High
jou-cmand1DR-20201110,jo,1,855,14,26,Stop,Left,200,Left,241,High
jou-cmand1DR-20201110,jo,1,856,14,27,Go,Right,0,Right,337,Low
jou-cmand1DR-20201110,jo,1,857,14,28,Stop,Left,50,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,858,14,29,Go,Left,0,Left,254,High
jou-cmand1DR-20201110,jo,1,859,14,30,Go,Right,0,Right,409,Low
jou-cmand1DR-20201110,jo,1,860,14,31,Go,Right,0,Right,511,Low
jou-cmand1DR-20201110,jo,1,861,14,32,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,862,14,33,Go,Left,0,Left,170,High
jou-cmand1DR-20201110,jo,1,863,14,34,Go,Left,0,Left,228,High
jou-cmand1DR-20201110,jo,1,864,14,35,Go,Left,0,Left,275,High
jou-cmand1DR-20201110,jo,1,865,14,36,Stop,Left,200,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,866,14,37,Go,Left,0,Left,265,High
jou-cmand1DR-20201110,jo,1,867,14,38,Stop,Left,333,Left,249,High
jou-cmand1DR-20201110,jo,1,868,14,39,Stop,Right,200,Right,269,Low
jou-cmand1DR-20201110,jo,1,869,14,40,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,870,14,41,Stop,Right,133,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,871,14,42,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,872,14,43,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,873,14,44,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,874,14,45,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,875,14,46,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,876,14,47,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,877,14,48,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,878,14,49,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,879,14,50,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,880,14,51,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,881,14,52,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,882,14,53,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,883,14,54,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,884,14,55,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,885,14,56,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,886,14,57,Go,Right,0,Right,293,Low
jou-cmand1DR-20201110,jo,1,887,14,58,Go,Right,0,Right,354,Low
jou-cmand1DR-20201110,jo,1,888,14,59,Go,Right,0,Right,328,Low
jou-cmand1DR-20201110,jo,1,889,14,60,Go,Left,0,Left,215,High
jou-cmand1DR-20201110,jo,1,890,14,61,Stop,Right,50,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,891,15,1,Go,Right,0,Right,479,High
jou-cmand1DR-20201110,jo,1,892,15,2,Stop,Right,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,893,15,3,Go,Right,0,Right,335,High
jou-cmand1DR-20201110,jo,1,894,15,4,Go,Left,0,Left,301,Low
jou-cmand1DR-20201110,jo,1,895,15,5,Go,Right,0,Right,234,High
jou-cmand1DR-20201110,jo,1,896,15,6,Stop,Left,333,Left,233,Low
jou-cmand1DR-20201110,jo,1,897,15,7,Stop,Right,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,898,15,8,Go,Right,0,Right,301,High
jou-cmand1DR-20201110,jo,1,899,15,9,Stop,Left,267,Left,802,Low
jou-cmand1DR-20201110,jo,1,900,15,10,Go,Right,0,Right,224,High
jou-cmand1DR-20201110,jo,1,901,15,11,Stop,Left,267,Left,255,Low
jou-cmand1DR-20201110,jo,1,902,15,12,Go,Right,0,Right,240,High
jou-cmand1DR-20201110,jo,1,903,15,13,Go,Right,0,Right,250,High
jou-cmand1DR-20201110,jo,1,904,15,14,Go,Right,0,Right,275,High
jou-cmand1DR-20201110,jo,1,905,16,1,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,906,16,2,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,907,16,3,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,908,16,4,Go,Left,0,Left,460,High
jou-cmand1DR-20201110,jo,1,909,16,5,Go,Left,0,Left,355,High
jou-cmand1DR-20201110,jo,1,910,16,6,Stop,Left,50,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,911,16,7,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,912,16,8,Stop,Right,200,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,913,16,9,Stop,Right,267,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,914,16,10,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,915,16,11,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,916,16,12,Go,Right,0,Right,213,Low
jou-cmand1DR-20201110,jo,1,917,16,13,Stop,Right,483,Right,255,Low
jou-cmand1DR-20201110,jo,1,918,16,14,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,919,16,15,Stop,Right,267,Right,229,Low
jou-cmand1DR-20201110,jo,1,920,16,16,Go,Left,0,Left,236,High
jou-cmand1DR-20201110,jo,1,921,16,17,Go,Right,0,Right,343,Low
jou-cmand1DR-20201110,jo,1,922,16,18,Go,Right,0,Right,305,Low
jou-cmand1DR-20201110,jo,1,923,16,19,Go,Right,0,Right,346,Low
jou-cmand1DR-20201110,jo,1,924,16,20,Stop,Left,133,NoStart,0,High
jou-cmand1DR-20201110,jo,1,925,16,21,Go,Left,0,Left,172,High
jou-cmand1DR-20201110,jo,1,926,16,22,Go,Left,0,Left,235,High
jou-cmand1DR-20201110,jo,1,927,16,23,Go,Left,0,Left,242,High
jou-cmand1DR-20201110,jo,1,928,16,24,Go,Right,0,Right,336,Low
jou-cmand1DR-20201110,jo,1,929,16,25,Stop,Right,50,Right,372,Low
jou-cmand1DR-20201110,jo,1,930,16,26,Go,Right,0,Right,456,Low
jou-cmand1DR-20201110,jo,1,931,16,27,Go,Right,0,Right,317,Low
jou-cmand1DR-20201110,jo,1,932,16,28,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,933,16,29,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,934,16,30,Go,Right,0,Right,277,Low
jou-cmand1DR-20201110,jo,1,935,16,31,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,936,16,32,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,937,16,33,Go,Right,0,Right,310,Low
jou-cmand1DR-20201110,jo,1,938,16,34,Stop,Left,50,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,939,16,35,Stop,Left,267,Left,268,High
jou-cmand1DR-20201110,jo,1,940,16,36,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,941,16,37,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,942,16,38,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,943,16,39,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,944,16,40,Stop,Left,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,945,16,41,Go,Left,0,Left,259,High
jou-cmand1DR-20201110,jo,1,946,16,42,Go,Left,0,Left,291,High
jou-cmand1DR-20201110,jo,1,947,16,43,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,948,16,44,Stop,Left,50,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,949,16,45,Stop,Right,133,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,950,16,46,Stop,Right,267,Right,257,Low
jou-cmand1DR-20201110,jo,1,951,16,47,Go,Right,0,Right,279,Low
jou-cmand1DR-20201110,jo,1,952,16,48,Go,Right,0,Right,433,Low
jou-cmand1DR-20201110,jo,1,953,16,49,Go,Left,0,Left,258,High
jou-cmand1DR-20201110,jo,1,954,16,50,Go,Right,0,Right,286,Low
jou-cmand1DR-20201110,jo,1,955,16,51,Go,Right,0,Right,331,Low
jou-cmand1DR-20201110,jo,1,956,16,52,Stop,Left,50,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,957,16,53,Go,Right,0,Right,264,Low
jou-cmand1DR-20201110,jo,1,958,16,54,Go,Right,0,Right,538,Low
jou-cmand1DR-20201110,jo,1,959,16,55,Go,Right,0,Right,350,Low
jou-cmand1DR-20201110,jo,1,960,17,1,Go,Right,0,Right,337,High
jou-cmand1DR-20201110,jo,1,961,17,2,Stop,Right,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,962,17,3,Go,Right,0,Right,460,High
jou-cmand1DR-20201110,jo,1,963,17,4,Go,Left,0,Left,355,Low
jou-cmand1DR-20201110,jo,1,964,17,5,Stop,Left,200,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,965,17,6,Stop,Right,333,NoStart,0,High
jou-cmand1DR-20201110,jo,1,966,17,7,Go,Right,0,Right,230,High
jou-cmand1DR-20201110,jo,1,967,17,8,Stop,Right,483,Right,226,High
jou-cmand1DR-20201110,jo,1,968,17,9,Go,Left,0,Left,297,Low
jou-cmand1DR-20201110,jo,1,969,17,10,Stop,Right,400,Right,274,High
jou-cmand1DR-20201110,jo,1,970,17,11,Go,Right,0,Right,269,High
jou-cmand1DR-20201110,jo,1,971,17,12,Go,Right,0,Right,283,High
jou-cmand1DR-20201110,jo,1,972,17,13,Go,Right,0,Right,302,High
jou-cmand1DR-20201110,jo,1,973,17,14,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,974,17,15,Stop,Right,267,Right,250,High
jou-cmand1DR-20201110,jo,1,975,17,16,Stop,Right,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,976,17,17,Stop,Right,267,NoStart,0,High
jou-cmand1DR-20201110,jo,1,977,17,18,Go,Left,0,Left,330,Low
jou-cmand1DR-20201110,jo,1,978,17,19,Stop,Right,267,Right,287,High
jou-cmand1DR-20201110,jo,1,979,17,20,Stop,Left,200,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,980,17,21,Go,Right,0,Right,236,High
jou-cmand1DR-20201110,jo,1,981,18,1,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,982,18,2,Stop,Left,333,Left,291,High
jou-cmand1DR-20201110,jo,1,983,18,3,Stop,Left,267,Left,277,High
jou-cmand1DR-20201110,jo,1,984,18,4,Stop,Left,133,Left,291,High
jou-cmand1DR-20201110,jo,1,985,18,5,Go,Right,0,Right,239,Low
jou-cmand1DR-20201110,jo,1,986,18,6,Go,Right,0,Right,290,Low
